,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
HouseStyle_1.5Unf,-0.1364961033306684,0.07967933912820097,0.07239287646257934,0.010804509437569998,-0.025427542572166235,-0.022831464689032153,-0.03844688607449113,-0.007313784383316096,-0.04748258642204654,0.03689348687330536,0.09511496143262653,-0.084421851815884,0.0138998525882096,-0.0726580692899872,-0.0908671669676459,-0.1001943210324175,0.07877791074618004,-0.013671677793427638,-0.03500152925031074,-0.1299767066459666,0.022054588943357798,-0.08232308502404945,-0.2099256338579786,0.10670667210095142,0.008480784009935446,0.15583408250502612,-0.08638205270739042,-0.03531361624042967,0.046492342114815344,0.19313575429807486,0.19443087829013206,0.0864564644691805,0.08947563099736235,-0.0810724116769145,-0.06921458470755332,0.0467007585055032,0.04324657263389171,-0.1610874036695568,-0.0260701485604273,-0.049861855235763454,-0.027965543303372132,-0.1752310006496854,-0.02857228855560304,-0.03272362896517619,-0.23757699976635793,-0.08995515914371342,-0.036076861518030606,-0.02396462980316307,-0.070698499540216,-0.1923108646249195,-0.08364931549192468,0.27313252924324544,0.1357029573160306,0.3388812857523792,0.17287847970632253,-0.11156562907483938,-0.025375532383152,-0.07982028204219546,0.09765565177759764,0.1396756629838711,0.060940921984048504,-0.010172905170503822,0.2020530669622029,0.039099357771383916,0.1310622103421157,-0.0003774806457554334,-0.02850504524351424,-0.07617148869014521,-0.12994062021219072,0.06627889725855927,0.09600749820523774
HouseStyle_1Story,-0.04368490353131789,-0.6069225796456457,0.5227737352763671,0.31564219231560103,-0.05654522434560295,-0.21273359260580854,-0.01890416220260935,0.017295199878532647,0.05617432289983481,0.08289767956976055,0.0923349325481219,0.04454822774462539,0.01992075022597748,-0.09326975977436784,-0.017242832928283554,0.09099372722353709,-0.21407860867037024,0.08405047196017193,-0.03673391540567763,0.07123483102161902,0.02979511476919972,-0.06526430910358258,0.02455551289440893,-0.006332529722740182,-0.014895889466397146,0.060003071490748995,-0.016448482908241493,0.0011166821044918736,-0.02441924686192154,0.01142793160789242,-0.07627060271424177,-0.03767850406786778,-0.0373398678304355,0.026584489209548604,0.014454960191220565,-0.008641015858624623,-0.03468586514469112,0.021423546365818884,0.00557888024700214,0.04787261567380087,0.010786239136471018,0.032434384754085215,0.05826605133143425,0.03889388193748364,0.055929030233745396,-0.011684806637091975,0.0032941894450980143,-0.01468510519980979,-0.010665187948588296,0.023644111752656207,0.048878532180396506,-0.0254134001322899,-0.06462106193300111,0.0033782396541991973,-0.04272903194158225,0.03462223254385674,0.001521550549477294,0.02424569464884478,-0.022652094326363014,-0.04484171071659038,0.02504553178004312,-0.0033653916970458435,0.008472336629788814,0.018493252678320526,-0.02136239679065802,0.03521716290044178,0.020440421515267915,-0.0046816011227340405,-0.01369500350609662,-0.014660318776348864,0.0007045224368075445
HouseStyle_2.5Fin,-0.018297385692477994,0.19622130368522692,-0.06631221014529405,0.1508963184359574,0.11786133343196488,-5.400584653767905e-06,-0.09507576863893022,-0.0233135225268841,0.37671664949283434,-0.1447000132325971,0.04789767063810926,-0.0875606953858604,0.3119590905918394,0.21227235472688716,0.264531631642532,0.10973372718417233,-0.16300358883761948,0.062123842763430005,-0.15149779770382377,-0.03347462274544547,-0.12849408257633727,0.12196835498296597,-0.016730519122147444,0.006705417293143072,0.05278440244397085,0.11005074161459753,0.024335721770320347,0.028671413466785835,0.05322070524288985,0.05914477697691341,0.0031157493348651587,0.043637462260708484,0.027768586681639344,0.1610837825249203,0.038199068845917374,0.0037970728587674806,0.08803875062155071,0.051476488640688545,0.09967511527710213,0.09214752643231673,0.12188174552948147,0.038768105454105806,0.02090360926924236,0.06518815115578658,0.07186747567002658,-0.10272275925895655,-0.12864490479550927,0.05988257584083022,0.02497823766435638,-0.004121462789807211,0.06363670131612446,0.09663703024109818,0.07852014740760478,0.07461200461308135,0.0444930084910043,-0.043673459432292894,0.05554490126714264,-0.02784712079701864,0.13986044518894722,0.083652883108434,0.06338822431374404,0.01528113944421514,-0.017523287722984764,0.0033510630767337535,0.0985959928486544,0.009219816895799572,0.0006727594525293049,-0.0681230139577502,0.012981376761153247,-0.157568997654707,-0.07670467085803244
HouseStyle_2.5Unf,-0.07856461792134069,0.22014905313602942,-0.057388055970020176,0.14793984801657384,-0.002537704891791131,0.01230153351859058,-0.04852354385360196,0.055601202729297874,0.30966354938493346,-0.05348541075651664,0.10623676804915762,0.009382629820227655,0.29689569409181943,0.031905859979273865,-0.18569291140573566,0.3954634302124739,0.1801270023494577,0.11643476136006538,0.1459240643842609,0.10564397668697406,0.21274797307430401,0.11088985802053768,0.010938445725501903,0.07497230164296605,0.03847661944597844,-0.12321783632722516,0.03508413607433609,0.0584286339709719,-0.08606617769782535,0.11205450022408374,-0.005095097252112964,-0.013401675347427143,-0.023480435170732998,-0.27574186698148073,-0.08040196014464633,0.06797887184205968,-0.06198318576351506,-0.025731240668306992,-0.04741476409753772,-0.0557412407775908,-0.014258477388086341,0.013038457897288283,0.0027934982494511305,-0.025910187006731582,-0.017489002876559908,0.0600969703125605,0.013675479357905149,-0.0024867274295579914,-0.06627010541651872,-0.04970096181729166,-0.05694681097343689,-0.06194133095240135,-0.06088563722962061,0.007811920124255824,0.0565840893316958,0.0801962082292656,-0.048731777806848245,0.017973460579558405,-0.2117629266560444,-0.08120543486771355,-0.02242932987194415,-0.024195055301827258,-0.02176266968296913,-0.017027885255304846,-0.04854824469754886,-0.017182551963539773,0.029127754188732317,0.07427397288501277,0.08481369874848597,0.0890559085505343,0.013400496111709858
HouseStyle_SFoyer,-0.1015814822682845,-0.1280405904457072,0.024249571139855975,-0.2245262104405554,0.29558825003809147,0.391054762211678,-0.05409363725612771,0.4127679078398968,-0.0353759507560782,-0.21041700116466083,-0.08136884819721389,0.024884791931028057,0.07223235741864563,0.03714855843392465,-0.006426241723713431,-0.11578811629082415,0.2327541351100631,-0.06481338229123278,0.03430368177561558,0.22120867218664655,-0.1784363517806299,0.039470334192710996,-0.20912216542857348,0.07088570293694983,-0.026640288242474268,0.05725453218037798,0.2955816368954597,-0.0883533508034823,-0.012412935525778499,0.08817213350228743,-0.012656345905719487,0.00019688906629607698,-0.0496742800404128,-0.03594745594475445,0.054842214573221415,-0.014295654627133893,0.04461498453699796,0.03580621522134628,-0.056727345569207416,0.03835845236376579,-0.03904040597425105,-0.011724246327879063,-0.02184730879224424,0.04807639185758759,-0.02039381102760062,-0.0036701344099693434,-0.07356163204097015,0.0020110466083962126,-0.03462463852320814,0.023860018380713797,0.05675960995361482,-0.03259002682224083,-0.059979660997489644,-0.024411009084006223,0.016310445190115694,0.02182297254761376,0.035203904255388475,-0.012951271325968017,0.030140513756283904,-0.024645866021984285,0.02028714463757432,-0.02410172886969232,-0.013934983580893595,0.06143346790366483,0.0068687595956741865,0.01607166163493746,0.018270364394889785,0.02980858692214178,-0.036921326375085536,0.01924036658906689,-0.011689990430066226
HouseStyle_SLvl,-0.020745153076874887,-0.13415889240114626,-0.15838406120591492,-0.08186567955175054,0.08926065369713057,0.0877584022497447,-0.035399504015618734,-0.003191358486123636,-0.0715747153514063,-0.08784000276215878,-0.15496487395890104,-0.0002891018452559523,-0.06127486036957875,0.1745619786899369,-0.04822169446377773,0.11579289042964779,0.21075677855722014,0.06262927844997834,0.07982978576044754,-0.2650855926633275,-0.05040210065199249,0.1682450959161247,-0.02577210438505421,-0.13694285672296663,0.02187229956033309,0.1889344313191675,-0.28754088400796685,0.20399618877358947,0.11838730724599654,-0.12187113901573633,0.0897620057901615,0.0870427058292807,0.15083554587549797,-0.09342568070013058,-0.07347865252310148,-0.0024776282518644424,-0.19941743383226596,0.029560160055486652,0.1769103142994637,-0.08598984085638281,0.0216164931340928,-0.00554982670338569,-0.09725151313623633,-0.03134382868930869,0.05298265028937418,0.022832908514192236,-0.012135489915653793,0.031067058643787934,0.18570473084336472,-0.01925736182917299,-0.1310918184999552,0.04541619933437461,0.10372418789561659,-0.15024235291122806,0.05894508735061788,-0.05566027986518551,-0.008654382914763375,-0.022730362417911328,-0.004175012694382926,0.03231086840726765,-0.04666558853126471,0.08462300355893874,-0.048148967207964535,-0.06031573251765847,0.0025559346053270985,-0.05153351571789571,-0.03787491288378914,-0.019575466370236085,0.05412008652940299,-0.042200143639016294,-0.02511562831967089
LotShape_IR2,0.12425670069507176,0.0397396933735543,-0.08972453610631795,0.017415852083545857,0.04063946632162637,-0.09690111429845012,-0.08999249355448112,0.09653965326371032,-0.018642813593493547,-0.05159816084259449,0.012851064127451916,-0.22330135071771332,0.03698061113804003,-0.07691907571370796,-0.0437746262605982,0.07558682050125191,-0.19046724624164893,-0.010666394687006387,-0.04555551899390431,-0.10735976128358185,-0.008469143847842593,0.01866184902137151,0.09206740308219741,-0.0932143442958102,-0.060697128544774825,-0.09589405018800472,0.16687788177717636,-0.1931107738413023,0.16658151552456893,-0.044508920781920494,-0.14438708865190394,0.11718479431552296,0.1482749145770899,0.009954841186485921,0.030734549485110597,-0.04493454802184116,-0.04367857992700122,-0.047273711481688165,-0.04668871135142321,-0.028295353057628984,-0.2051747932341307,0.1933371285835699,0.19568173076084613,0.012290333704396127,-0.17389135870016154,0.0719960790265754,-0.06564712919408808,-0.14028935797143277,0.10517229812510046,-0.11974283922910273,0.04008420181647932,0.03449193721266539,-0.016287748485481153,-0.0032501200305072205,-0.005600436791781747,-0.08858057748661198,0.009466280727552184,0.023374791166098568,0.14568093942307836,-0.06895003877632513,0.13995542348376053,-0.029206163759879524,0.05502020200984594,0.025781176622519535,-0.03606820126557583,0.07867510373488536,-0.09529228516320919,0.10234355003086575,0.10179705268625358,0.10669955941387106,0.060981624099450626
LotShape_IR3,0.06533465116199408,0.028189844815624136,-0.03031102317287582,0.014269801985247974,0.04228656637697864,-0.09718436824995795,0.002432297254759184,0.11316843355185029,-0.07521983749088836,0.01107116041662552,-0.06326097863585851,-0.09360380814014917,-0.06971570433758952,-0.050982125111293006,-0.06361670284039175,0.1812892014536004,-0.10718778011439524,-0.0129943691782568,0.0004652586042401521,-0.020974981001853087,-0.1757354717806992,0.04351845170722186,0.21029102093096358,0.03838773735708705,-0.11176015660446383,0.0954491121676985,0.04823788243948645,0.10636650070792422,0.030643127301828204,0.20044245826021495,-0.037932873468385336,-0.13473083222492932,-0.11221947247074927,-0.009091036187185016,0.2512827833609168,0.037375640174469496,0.06432557090072927,-0.12288355953922879,-0.11437107242428216,0.2000975007422189,0.029519646318346283,-0.129940047590036,-0.12428335142037235,-0.07913546134427295,-0.12093694717901732,0.01769798168087427,0.13450997262185946,0.07294766820554087,0.11577168276821463,0.095845336024936,-0.1201529075217889,-0.011263341229860379,0.01700949373605305,0.11779438137901213,-0.06469418354958688,0.0053868373925181935,-0.15866574374624867,-0.036332160055492724,-0.060621836570937705,0.19582395493277777,-0.2407599144469136,0.2784774568398055,-0.15330097770798948,0.1338186052928034,-0.09559254347440535,-0.04273858726359185,-0.049781186687325056,0.1106498619826825,-0.08866286532633826,-0.03338765234051178,0.023016000278770037
LotShape_Reg,-0.3167570034747806,0.1062130075338627,0.1602298184632098,-0.05294248136832216,-0.12172242096017818,0.15747786321804602,0.1407311472028589,-0.0639475992368568,0.1151173819014666,0.06697231503750771,0.018010526680540026,0.19855170995801086,0.13308111126818015,0.05624059044192881,0.0514644311805251,-0.16441218881003403,0.0734761313886601,0.02851045701443078,0.036945103404577316,0.016117043893185693,0.002721165329572384,-0.038249327332426024,0.008305773708154066,0.09914461535881376,0.13604763153047877,-0.03501795153177562,-0.12871352230495142,0.04528600904851049,-0.09944740070508258,-0.11810803814162386,-0.0030376425153606805,-0.06622912871047157,0.006410381349348284,0.149341178521611,-0.022569237763865192,-0.0023298628729843847,0.006210687299948774,0.027775612613253946,-0.09366634970185653,0.039224715865907665,0.08706261550714252,-0.18308706290119903,-0.09413832452192367,-0.07279634752233355,0.12287829541006781,0.023249556862947485,0.0640727602157027,0.09285106496354888,-0.024286284411304402,-0.04260802976517913,-0.04735426665419798,-0.03291468523514142,0.005465018304952448,-0.008992504742067843,-0.07761832494949075,0.050359425707555736,-0.03924648587493177,-0.013119204914263015,0.024066690003884342,0.023680379986645322,0.07028381707521797,0.05821769424497867,0.06849675817585761,0.04187192496079771,0.12536390646285764,0.023621141444692205,0.05410623170243537,-0.26105033684884854,-0.14221526502061677,0.014281987846098005,-0.011566559582263023
MSSubClass_160,-0.06461986545947541,0.06578073816532212,-0.05773421078714869,-0.35663021909006265,-0.20801345865397,0.35149056407724755,0.2868443050533785,-0.16902396442045842,0.19139298776990785,0.31557861266935033,0.1529849812799305,-0.037602256250349145,0.02803258636664074,-0.14867306306105085,0.19905172733538298,0.021886337071358227,-2.5981804328741354e-05,0.01704063710431302,-0.10217236853774933,-0.043427018214330884,0.04803461186639153,0.13568465929828538,0.10282815251140945,-0.07145799987318135,-0.13778303713400167,0.033668053510289925,0.06350672448857486,-0.004068507748551816,0.17418144473444852,-0.04272681707103987,-0.05780097432397933,0.06695422641771355,0.07006783092547535,-0.10458797423654105,0.06305613861520978,-0.03983022590433188,0.06761989351028827,0.02665334509301256,-0.08009910172878423,0.0635916236517524,-0.0801416649716892,-0.0002898960623655911,-0.07248804910448894,0.03634993502743359,0.02224176689283552,-0.012465235787115158,0.0818902872743509,-0.004201847513146601,-0.0190221894272153,0.026021775341714584,0.03900550092057048,0.001405159077884142,0.0031627873539862824,-0.03163771049603769,0.02563588720282097,0.03192562802783668,-0.03451820791164766,-0.04468566032926525,-0.02249744054608524,0.044539609287139396,0.021258440145634674,0.016273945030834805,0.013272239504423333,0.04729500290218979,0.0270273167933192,-0.010712405884701195,0.0018557317332610378,0.03685948086644689,0.029745571790830507,-0.012177784178211871,0.02710234602377327
MSSubClass_180,-0.0862413872524007,-0.007747262095156774,0.12161370617358441,-0.2687236952692932,0.21829882133594766,0.42664468613846557,-0.22072107624854864,0.16588922533247727,0.05256924059666971,0.07443434674804279,-0.2878086566980834,0.09153966445983142,0.04240368137711082,0.1574039839000144,-0.15796100768047114,-0.0054120607565418515,-0.21027740458858535,0.002792463792633991,0.0616008792043199,-0.0608501813271193,-0.002672442554251488,0.04150336254634541,-0.03851704839352876,0.14759880930070932,-0.032045522011367206,0.07979918409191779,-0.07095743206769263,0.04198071057096335,-0.07347101395738878,-0.0007528357605597104,-0.0593057099270507,-0.08192075068500206,0.0227786948589523,0.018514652029979314,-0.07608657738340821,-0.03920467480614697,-0.03282019461131627,-0.07471959502894644,0.06352042249048488,-0.041388042689074936,-0.07729155666775478,0.015446005044754635,0.04196477329600437,0.017625247363844947,-0.021118392315914752,0.052708389768223535,0.00649951360364968,-0.004108678668911132,0.04054679424572169,-0.014396305144152941,-0.029357513875372682,0.0048302554945104425,-0.0851395295556858,0.0016168712278846556,0.0023696229003029173,-0.0497528413526632,0.02392938636980984,0.09400688563463783,0.03974946605562991,-0.053984376278821945,-0.095253262658162,0.01775406265221613,0.010753782260613012,-0.007542094367817933,0.05750910362732793,0.0549498187236976,0.015396982294032828,0.050513025181318096,0.08146596649518079,-0.045816524044024864,0.07361808039625646
MSSubClass_190,-0.12780959622327523,0.1457767963683552,0.024551544737827183,0.050624349891653056,0.15474714500920142,-0.03997217966063787,-0.04825674515278302,-0.02817487348705055,0.09418868485785825,-0.058969207406862414,0.11968375970443378,0.0025317477050842254,0.06312281974454802,0.0795123978647953,0.062092359390647785,0.09566293151384934,0.19913767721193998,-0.1816768241668028,0.08726122467078543,-0.10478580043135259,-0.14750024330742598,-0.2181007903228481,0.21823636150011877,-0.02330339842589592,-0.18661842326439282,0.03620871353486264,-0.24245165119835965,-0.142332280378597,-0.0496490899982167,0.011671840466804178,0.03453255610190715,-0.1271847477863178,0.08920812444654583,-0.039450255113285315,0.02577776841843776,-0.07277107889464261,0.04047087849310872,-0.1388143918890216,-0.01651001894560404,0.06626940672772767,-0.05948004455166011,-0.07440818701545766,-0.004822940335932689,0.019547829152942776,0.23901833334705316,0.10859250759911124,0.03474910700584307,-0.14214294889286597,-0.19868712241658165,-0.12527276018671354,-0.1425163185732802,0.006774429542292835,-0.027472532801488644,-0.018644647201934986,0.003170791096879559,0.04460326535318034,0.05548066797526759,-0.16526670862667683,-0.014367218059083437,0.0010235455378351194,0.02083069800943636,-0.1333460979301824,0.09308523519965729,0.04178474541223691,0.003256837533138177,-0.1223446195004639,0.058507733653793144,0.0432203744916114,0.028343146320545767,0.10740431560814194,0.06647854461024415
MSSubClass_20,0.056181631407207604,-0.6241795206537698,0.3218481635158192,0.32241995564325143,-0.10999267233213166,-0.16549575711710476,-0.05435468190583132,-0.1107712639685757,0.06251931503996117,-0.007880596761985544,-0.009672069077358285,0.008285127877079064,0.05952507236028041,0.048585237239273174,0.03245335238710621,0.07996349635574584,-0.21024169347282384,0.02625898727677957,0.028052676194812724,0.13244937327663653,0.047090598180020087,-0.06880271904049115,0.029119428446072005,0.04562084347532235,-0.09762320744679413,-0.0029593197329446466,0.04256847306281134,0.0031176514199991088,-0.04185038930128621,-0.07431739815642847,-0.052256269412460116,-0.06898471664859077,0.028440787313238666,-0.01421605054299954,0.030339546693115865,-0.017246976759264065,0.06367648800642745,0.010539866492714232,-0.03651979314486223,-0.014841729253573962,-0.00046459719056405404,0.06599642437963608,-0.07923410675714035,0.10262010354584705,-0.0815215553158791,0.0116715236856165,0.03185442027797213,0.00028052936284607665,0.021056917612257177,0.031601268354099134,-0.008395746882644462,0.0023878625294214647,0.00945962202116054,0.0638077200438267,0.03186469226670593,0.022146837650987194,-0.009548351531496283,-0.012851514718314772,0.029102105337587805,-0.06832793196697756,-0.009190347984841247,-0.01680448440189082,-0.03038246497434453,0.031564469779186935,-0.022487664501421537,0.04760697496354867,0.02934292646835683,-0.041187650363353964,0.029946306341004356,0.05828662749607489,0.11735143558485223
MSSubClass_30,-0.3171651418406928,0.16184896154228404,0.2677992072825656,0.09381172452166803,0.015376278719829582,-0.06422240551176679,-0.05967100576718356,0.06120948177941271,-0.09663510291586175,0.0952324821983592,0.18293105371710794,-0.06125639275633534,-0.214294129806108,-0.18483618641360638,-0.14659994305569407,0.11242655913880004,-0.026204738701070138,0.08864621842995968,-0.13075082549941236,-0.066282965651632,-0.1231418143931466,0.044536812845585735,-0.1535355238973575,-0.026891111541367793,0.1301125223008842,0.1261716045411003,-0.048233397834400414,0.039454512793738135,0.026275567972177026,0.14925987552805037,-0.2349305169777033,0.035870583874507075,-0.10256500216049093,0.17577995491205836,-0.010630602620680997,-0.07212872065699993,-0.08194020395861382,0.04971857978363577,0.06968315543711172,0.07976573948016667,0.09569625573214698,-0.033215011951618634,0.07628733597573314,-0.05146564647014457,0.06925353926276266,-0.023340800981157178,0.07869324218236133,-0.04577032386541639,-0.026782359067512498,0.09492988843937468,0.08271359376288984,-0.02944655206201809,-0.061075046903563406,-0.16198629640757908,-0.009435102112012754,0.048191664664799794,0.04918451592711496,-0.04798456536095084,-0.058667630337450254,0.015103164487571947,0.08015258761112015,0.045191025898685094,-0.011004190695930068,0.03085022722096094,-0.009463172190838297,-0.007167797522824142,0.0006230765302137969,0.058486499876848945,0.025296555745730965,-0.059759974184365336,-0.2015196802423878
MSSubClass_40,-0.03811618969567444,-0.008226268923631186,-0.004123301881712685,0.03519568431673852,-0.028946457373172918,0.00808574365265744,-0.008819820469798794,0.025659686066681727,0.007426536076152404,0.009390351164646898,0.03324442237257467,-0.056428317487690616,-0.012827647431559341,-0.04603014176388982,-0.08311193066134885,-0.05019836976814318,-0.031249769148386376,-0.016573962274267648,-0.019024754931495816,-0.04548596330991742,-0.02699275411976829,-0.03604002532642344,0.046146679282477954,-0.015582783167435707,0.06939356865640273,0.03788588311388488,0.016610126868002454,0.0067028798286033,0.052869215529547674,0.06805282697688277,0.022024022390914836,-0.0008975034653991648,0.1581888038229661,0.005756637202977302,-0.038432608314093654,0.20311593136622746,-0.022642338939773476,0.31175827942049766,0.0444206546350768,-0.00783815507698111,-0.07162002446610573,-0.15439943477691734,0.06557130691598957,0.018599876190514595,0.2373149568879658,0.060500229712120907,-0.050777398332652456,0.24302037343871818,-0.09635631900823323,-0.17201036961615188,-0.08022247076693473,-0.2753268743392956,-0.28028546277637634,0.28748798313151375,-0.26182722169890116,0.09484568059119036,-0.10426675823355878,0.2502162979810644,0.2423675106789879,-0.018308928940661967,-0.023499788985369592,-0.001878308845755745,0.05243512203291803,0.08602326978587152,-0.06295568641340846,-0.11313719943014931,0.0035207458647585946,0.023527412657024526,0.02690842825906474,-0.1382555688138045,0.022572840618956497
MSSubClass_50,-0.26739192777709625,0.284182628785462,-0.1139365671123128,0.1301506369917018,-0.12634925120970844,0.032512915780046114,-0.0256113611763016,-0.05896411586798411,-0.09205970258216158,-0.05822286497156912,-0.12682669851245437,-0.09541255267568588,-0.06272011760038715,0.12217291505898019,-0.07762183206110597,-0.35720574208504585,0.07702482526276413,-0.03340652892281141,0.003858202701839793,-0.13622506291341732,0.0894769475747877,0.15083125904762976,0.1012632178257761,0.016237257483111927,-0.031513056346279815,-0.27536047176221534,0.12276742898229247,-0.13003725507214003,0.04711685390031788,-0.1557073648130139,0.1553339015295955,-0.1700758098086963,-0.15849048550930075,0.08135430051052656,-0.005541649632740755,0.0534915751274034,0.061207465537885634,-0.035008059197915005,0.11289239809092201,0.08729362048200728,-0.011151340898229412,0.002867470795703613,0.033043820195957654,-0.19386446420914893,-0.044685248900300636,-0.004244841692380915,-0.0953942265622456,0.03164008072304214,-0.017762389814096745,-0.03408993909065997,0.002830182035280398,-0.06754032862562656,0.03452572953256507,-0.0671354816381846,0.054886082953511446,-0.033531301208775635,-0.02338457256285039,0.03551681188535736,-0.07838521835496791,-0.02502528128247402,-0.10978858234606523,-0.02295084503218655,-0.16708391532894662,0.0019347792888401664,-0.009135562613698247,-0.00929401551207703,-0.08877012543429351,-0.030682866496164852,-0.03355966471016971,-0.02596161934385517,-0.05620262832731346
MSSubClass_60,0.505804466756112,0.30439046682829624,-0.38833864599763396,-0.35499585280758245,0.0522780846115021,-0.12469077610686267,-0.023888007675613464,-0.13918690760972152,-0.1849690254026684,-0.07859585862012161,-0.01976394073430371,-0.08699334132261011,-0.03910307948627593,-0.04309492561299849,-0.1042337227024943,0.10131930858781309,-0.03928706586442208,-0.05293929296739534,-0.008990392281992539,0.07498595845905333,-0.03517020316543279,-0.11687907053011863,-0.05166331745267142,0.07710057908729198,0.14050900425264937,-0.03943250431790609,0.0014073735888613158,0.006108667768742065,-0.09936058745332799,0.08964500025070819,-0.09088305628809629,-0.0222631366165831,-0.01836187631457452,0.11855542451169102,-0.031561142978488305,0.02936865250717359,0.03940094888442488,-0.0031945412104210195,-0.02985215478721833,-0.06416189007841615,0.05301487909745129,-0.04546629226306185,0.006075164467459816,-0.0067471651004489056,-0.026128756290031384,0.010531219932465214,-0.017405000432925415,-0.019892924625562424,-0.035441441758628206,-0.011487451982258501,0.03140902882365901,-0.009836610244740017,-0.012068823536657771,-0.005048311572564393,-0.0062414047649553255,0.00455270205897537,0.007926839823438909,-0.007212428274156579,0.04653268992904245,-0.011162779344816059,0.016483321396528333,-0.0183831837056538,0.033838000811503,-0.011475610327951762,-0.0011295702333454466,0.0020569963756027145,0.009415560065355023,-0.010534511363331714,0.040979298928928126,0.03392568915834696,-0.03668796720761486
MSSubClass_70,-0.1453378190696092,0.32845427897619667,-0.13318584006299777,0.22205860494899496,-0.07698714168236957,0.03195277443398667,-0.09265825302004325,0.14007594363618653,-0.0046023007510493505,0.09710890229221793,-0.10203869588095185,0.21449284816492234,-0.2090648769444145,0.05139981847867622,0.2252096678187233,-0.08595587666506822,0.006405318899217819,-0.10232153688032293,0.04397646336561758,0.08931377359004135,0.03069740065132071,-0.12084502808090843,-0.024492255972990654,-0.09541430706489488,0.00895328691022996,0.07157371282653159,0.009288671627065084,0.07412436802914202,-0.10666600547221526,-0.04714347730404764,0.013555549295139429,0.2001837431997806,0.12278612967202172,-0.08747427149300631,0.02077333863007139,-0.08885807832580635,-0.013482003056370338,0.06148212922664938,-0.1702394020278186,-0.10449018160122939,-0.009475711542087869,0.14369844639800916,0.017024008096388127,0.1343303690420821,-0.046003753745251084,0.022317789011181678,0.1509524491282428,0.04172724702574559,0.11144186022591591,0.18337578778826477,-0.038333273643494065,0.04410621349232638,0.00628269978762746,0.12241567111750982,-0.09832915267476121,0.01789211504420274,0.01318333316268284,0.06415187473253364,0.09075946465151885,0.042239165440001857,-0.01753491215048765,0.019780972405917915,0.10427448443353612,-0.05949624938686076,-0.04747425032586473,0.022105311773003764,0.07622617102360008,0.0037708128173438364,0.004094380958781372,-0.022303472896254124,0.07732144084466859
MSSubClass_75,-0.061690590174142544,0.26905932652477127,-0.09164648751025911,0.2044631595925967,0.049282155853944506,0.021368527905757065,-0.08443374929221006,0.05642849638261427,0.44771415111056984,-0.12323633273087976,0.09896581990401801,-0.030929785124016344,0.38007355862098563,0.11617121143268647,-0.03180139784229795,0.4012542988972103,0.009822772272691564,0.17986171158382236,0.03796869655012375,0.0817794248859912,0.12788169849595898,0.226883858604905,-0.02858532491395697,0.07905936149422474,0.10719528720894729,-0.10063961378225286,0.07464236598927257,0.08475033433592227,-0.030386690043890118,0.08430471969557309,-0.017678618194639555,0.05646659424394708,-0.042587223882892086,-0.12067772779325252,-0.010092962310209622,0.05615132549105069,0.018070404765936722,0.04342012195850384,0.02786984862338971,0.0012192516433016589,0.05786640942616648,0.01909799010619842,-0.006382984045691615,-0.006194445445294432,0.008696655595115533,-0.08069077251681438,-0.0657874848486867,0.03250153197359008,0.017347546688435703,0.0040972724046542865,-0.01741388784728986,0.04351014742436169,-0.0016186982278263158,0.07021158697149249,0.06412545809705772,-0.0012459095120904362,-0.034305666017270864,0.056592003020379096,-0.04393591519907431,-0.04450568617975479,0.039169901040449956,0.023860541455909382,0.004002536943766429,0.020317528997806276,0.09150799604542642,-0.04216772058347916,-0.03093888595853433,-0.0012596922984650834,0.045051493335346686,0.0016922704556242554,-0.03928942992844351
MSSubClass_85,-0.051026866143766836,-0.1278554749703929,-0.043581884739268044,-0.10684692683151328,0.1179825107379967,0.22662260574001789,-0.050255841267373355,0.32633201238926196,-0.0783401911332271,-0.2466159441272498,0.018557590799604853,-0.08422239284341067,0.028389073142274183,0.04844537250998106,0.06011937933224957,-0.03691391045123238,0.3807071941809071,-0.04917342542143497,0.02092854912391353,0.27262824020208337,-0.196163115029732,0.021945865155250557,-0.2617105152453613,-0.006737119966295439,-0.010387811858153833,0.0961598193237306,0.3549303938233022,-0.15636862476198357,0.013768680651142753,0.027858266628827833,0.038556305390993265,0.010320224705116532,-0.0754914368688517,-0.05659940394810669,0.07530170129000288,-0.03395223822389352,0.1428606510672773,0.04911691033492538,-0.08723658752180906,0.13757763101772474,-0.034236993950545865,-0.01026845943118383,-0.06745989132058455,0.047379199279814516,0.03248261815552973,-0.0031076052705792854,-0.06446863402105192,0.0008149132317096945,0.007545381316378225,0.028445432376083896,0.07934289266521787,-0.05414007364717067,-0.04630873463511218,-0.05214418085767884,-0.008715810344122311,0.011511758974685671,-0.0155745657599567,-0.055914511862254344,0.0810140697416215,0.0380619291584839,0.0505389470566855,-0.027945414869351436,0.014058354016644037,0.05298987448963654,-0.013187667673678247,0.003391497580477012,0.012622735254186675,-0.0034964442120581484,-0.04859991623036633,0.05202290980222129,-0.020377929470854893
